单品编码,分类名称,日期,进价,建议定价,预测销量,加权进价,加权定价,毛利
102900011033241,花叶类,2023-07-02,4.69,8.35758,7.1788526,33.66881849765778,59.99783456282616,26.329016065168382
102900011033531,花叶类,2023-07-02,11.99,21.36618,1.6215136,19.441948125362398,34.64555155939579,15.203603434033393
102900011033562,花叶类,2023-07-02,12.0,21.384,1.5312858,18.375429153442383,32.745014751434326,14.369585597991945
102900011033586,花叶类,2023-07-02,12.0,21.384,1.9460702,23.352842330932617,41.61476503372192,18.261922702789306
102900011033906,花叶类,2023-07-02,0.3,0.5346,46.754795,14.026438522338866,24.99511344680786,10.968674924468994
102900011033913,花菜类,2023-07-02,8.58,13.61646,1.9995944,17.156520380973816,27.227397844605445,10.07087746363163
102900011033920,花叶类,2023-07-02,5.54,9.87228,4.984852,27.616079177856445,49.21185309494019,21.59577391708374
102900011033937,食用菌,2023-07-02,5.81,9.72594,2.4960406,14.501995785236357,24.276340944485664,9.774345159249306
102900011033944,食用菌,2023-07-02,8.14,13.62636,3.8681412,31.48666915893555,52.708684172058106,21.222015013122558
102900011033968,食用菌,2023-07-02,12.61,21.109139999999996,1.4601594,18.412610298395155,30.822709639513487,12.41009934111833
102900011033975,茄类,2023-07-02,0.12,0.20064,10.943251,1.3131900787353514,2.1956538116455078,0.8824637329101565
102900011033982,茄类,2023-07-02,4.34,7.256480000000001,2.7016878,11.725325107574463,19.604743579864504,7.879418472290041
102900011033999,茄类,2023-07-02,6.18,10.33296,2.6524363,16.39205606460571,27.40751774002075,11.01546167541504
102900011034026,花菜类,2023-07-02,8.39,13.31493,7.53873,63.24994591236115,100.37766416291714,37.12771825055599
102900011034200,花叶类,2023-07-02,1.59,2.83338,7.50681,11.935828199386597,21.269645851306915,9.333817651920318
102900011034217,花叶类,2023-07-02,5.74,10.22868,5.8250504,33.435789031982424,59.58257605499268,26.146787023010255
102900011034224,花叶类,2023-07-02,1.98,3.52836,9.470861,18.752305641174317,33.416608652572634,14.664303011398317
102900011034231,花叶类,2023-07-02,1.36,2.4235200000000003,25.86725,35.179460601806646,62.689798792419445,27.5103381906128
102900011034262,辣椒类,2023-07-02,0.1,0.19260000000000002,7.602287,0.7602286815643311,1.4642004406929017,0.7039717591285707
102900011034316,花叶类,2023-07-02,4.21,7.50222,11.868189,49.96507509231567,89.03776381450653,39.07268872219086
102900011034323,花叶类,2023-07-02,14.71,26.213220000000003,1.4623233,21.51077586054802,38.332202583496574,16.821426722948555
102900011034330,食用菌,2023-07-02,3.41,5.70834,11.918766,40.64299213409424,68.03636883247376,27.393376698379512
102900011034354,花叶类,2023-07-02,3.27,5.82714,7.623985,24.930430340766907,44.42602686724663,19.49559652647972
102900011034439,辣椒类,2023-07-02,3.32,6.3943200000000004,3.9860923,13.23382653236389,25.488349901332857,12.254523368968966
102900011034538,食用菌,2023-07-02,1.2,2.0088,3.2531388,3.9037665367126464,6.53490518245697,2.6311386457443238
102900011034569,水生根茎类,2023-07-02,2.0,4.0,5.166278,10.332555770874023,20.665111541748047,10.332555770874023
102900011034705,食用菌,2023-07-02,6.7,11.2158,2.9869983,20.012888741493224,33.50157575325966,13.488687011766432
102900011035078,辣椒类,2023-07-02,12.72,24.498720000000002,2.523492,32.098819484710695,61.8223263275528,29.723506842842106
102900011035481,花叶类,2023-07-02,3.58,6.379560000000001,6.602865,23.638257484436036,42.12337483726502,18.485117352828983
102900011035511,水生根茎类,2023-07-02,3.22,6.44,5.554674,17.88605075836182,35.77210151672364,17.88605075836182
102900011035740,食用菌,2023-07-02,3.12,5.22288,3.062713,9.55566427230835,15.996181991844177,6.440517719535827
102900011035764,花叶类,2023-07-02,7.69,13.70358,2.5715725,19.775392849445343,35.2397500577116,15.464357208266259
102900011035771,花叶类,2023-07-02,7.58,13.50756,1.7630504,13.363922312259675,23.814509560446737,10.450587248187064
102900011035788,食用菌,2023-07-02,2.48,4.15152,13.241816,32.83970260620117,54.973662162780755,22.133959556579587
102900011035849,花叶类,2023-07-02,2.99,5.328180000000001,6.2139835,18.57981077194214,33.10922279560089,14.529412023658756
102900011035962,水生根茎类,2023-07-02,0.1,0.2,6.1478214,0.6147821426391602,1.2295642852783204,0.6147821426391602
102900011036068,食用菌,2023-07-02,2.85,4.7709,5.2460093,14.951126646995545,25.02818600707054,10.077059360074998
102900011036242,辣椒类,2023-07-02,3.88,7.47288,2.6318963,10.21175747871399,19.667844904003143,9.456087425289153
102900011036266,食用菌,2023-07-02,3.4,5.691599999999999,3.062713,10.413223886489869,17.431736785984036,7.018512899494169
102900011036686,花叶类,2023-07-02,1.53,2.72646,3.0433295,4.656294100284576,8.297516086707114,3.641221986422538
102900051000463,茄类,2023-07-02,3.2,5.3504000000000005,2.6084921,8.34717483520508,13.956476324462892,5.609301489257813
102900051000890,花叶类,2023-07-02,3.99,7.110180000000001,2.464776,9.834456396102906,17.52500129785538,7.690544901752473
102900051000944,水生根茎类,2023-07-02,14.71,29.42,5.8201528,85.61444709300996,171.22889418601991,85.61444709300996
102900051004294,辣椒类,2023-07-02,0.1,0.19260000000000002,23.98652,2.3986520767211914,4.6198038997650155,2.2211518230438236
102900051006229,水生根茎类,2023-07-02,2.99,5.98,7.8389077,23.43833407878876,46.87666815757752,23.43833407878876
102900051009220,花叶类,2023-07-02,7.28,12.97296,4.15653,30.25953769683838,53.92249617576599,23.662958478927614
102900051009336,食用菌,2023-07-02,10.18,17.04132,1.599883,16.286808536052703,27.264117489352223,10.977308953299522
102900051010455,花叶类,2023-07-02,4.48,7.983360000000001,6.596326,29.55153991699219,52.660844132080086,23.109304215087896
102900051010790,花叶类,2023-07-02,10.28,18.31896,1.4592247,15.000829925537108,26.73147892730713,11.730649001770022
106930274220092,食用菌,2023-07-02,2.53,4.235219999999999,3.8777406,9.810683772563934,16.423084635272023,6.612400862708089
106930274620090,食用菌,2023-07-02,2.58,4.31892,11.078126,28.58156496047974,47.845539743843084,19.263974783363345
106931885000035,食用菌,2023-07-02,4.0,6.696,2.6783535,10.713414192199707,17.93425535774231,7.220841165542602
106931885000356,食用菌,2023-07-02,8.12,13.592879999999997,1.7213422,13.977298712730406,23.397998045110697,9.420699332380291
106949711300068,食用菌,2023-07-02,1.99,3.33126,7.413459,14.752783060073853,24.69615884256363,9.943375782489776
106949711300167,食用菌,2023-07-02,4.02,6.729479999999999,21.900932,88.0417478942871,147.3818859750366,59.3401380807495
106949711300259,食用菌,2023-07-02,1.45,2.4273,21.868477,31.709291458129883,53.08135390090942,21.372062442779537
106956146480197,食用菌,2023-07-02,1.0,1.674,6.4720397,6.472039699554443,10.834194457054137,4.362154757499694
106956146480203,食用菌,2023-07-02,2.1,3.5154,6.447199,13.539117622375489,22.66448289985657,9.125365277481079
106957634300010,食用菌,2023-07-02,3.9,6.5286,6.211753,24.225836277008057,40.55404992771149,16.32821365070343
106957634300058,食用菌,2023-07-02,2.1,3.5154,5.603895,11.768179893493652,19.699933141708375,7.931753248214721
106958851400125,食用菌,2023-07-02,2.39,4.00086,8.181144,19.552933588027955,32.731610826358796,13.178677238330842
106971533450003,食用菌,2023-07-02,1.95,3.2643,11.732384,22.87814826965332,38.29802020339966,15.419871933746338
106971533455008,食用菌,2023-07-02,1.9,3.1805999999999996,11.660007,22.154014205932615,37.0858197807312,14.931805574798581
106971563780002,花叶类,2023-07-02,3.0,5.346,4.8253655,14.476096630096436,25.796404194831847,11.320307564735414
106972776821582,花叶类,2023-07-02,3.38,6.02316,10.700503,36.16770132064819,64.45084375339508,28.283142432746885
106973223300667,食用菌,2023-07-02,5.0,8.37,4.107047,20.53523540496826,34.37598406791687,13.840748662948606
106973990980123,食用菌,2023-07-02,2.03,3.3982199999999994,8.057481,16.35668604850769,27.38109244520187,11.02440639669418
102900005115168,花叶类,2023-07-03,2.2,3.9204000000000003,8.117379,17.858234214782716,31.8233733707428,13.965139155960085
102900005115199,花叶类,2023-07-03,14.71,26.213220000000003,3.1363783,46.13612462043763,82.21457407361986,36.07844945318223
102900005115250,食用菌,2023-07-03,14.71,24.62454,5.375748,79.07725539684296,132.3753255343151,53.298070137472145
102900005115625,花叶类,2023-07-03,3.0,5.346,2.273126,6.819377660751343,12.152130991458893,5.3327533307075505
102900005115748,花叶类,2023-07-03,2.64,4.70448,8.799266,23.230061874389648,41.39597026016236,18.165908385772706
102900005115762,花叶类,2023-07-03,2.21,3.93822,9.580538,21.172988529205323,37.730265559043886,16.55727702983856
102900005115779,花叶类,2023-07-03,5.68,10.12176,4.3872437,24.91954448699951,44.40662827583313,19.48708378883362
102900005115786,花叶类,2023-07-03,2.15,3.8312999999999997,13.580315,29.197676467895505,52.03025946578979,22.832582997894285
102900005115793,花叶类,2023-07-03,11.82,21.06324,2.8430872,33.60529066085815,59.88462795764923,26.279337296791077
102900005115816,花叶类,2023-07-03,4.47,7.96554,5.6988206,25.47372804164886,45.39418337021828,19.920455328569414
102900005115823,花叶类,2023-07-03,4.09,7.28838,4.827489,19.744429597854612,35.18457354337692,15.44014394552231
102900005115854,花叶类,2023-07-03,2.29,4.08078,3.2196636,7.373029689788819,13.138738907203674,5.765709217414855
102900005115861,花叶类,2023-07-03,2.0,3.564,4.763322,9.526643753051758,16.976479167938233,7.449835414886475
102900005115878,花叶类,2023-07-03,8.42,15.00444,7.291911,61.397891674041745,109.4110429631424,48.013151289100655
102900005115885,花叶类,2023-07-03,6.22,11.08404,3.195669,19.877060780525206,35.42092231089592,15.543861530370712
102900005115908,花叶类,2023-07-03,4.62,8.23284,3.6126645,16.690509810447693,29.742488482217787,13.051978671770094
102900005115946,花叶类,2023-07-03,3.12,5.55984,7.1028385,22.1608561706543,39.49064569610596,17.329789525451663
102900005115960,花叶类,2023-07-03,1.64,2.9224799999999997,10.824791,17.752657165527342,31.635235068969724,13.882577903442382
102900005115977,花叶类,2023-07-03,14.17,25.25094,1.4757408,20.911246999502183,37.26384215311289,16.352595153610707
102900005115984,花叶类,2023-07-03,2.66,4.74012,3.7373693,9.941402335166933,17.71557896126747,7.77417662610054
102900005116219,辣椒类,2023-07-03,11.28,21.72528,1.3053173,14.723978948593139,28.35838345499039,13.63440450639725
102900005116226,辣椒类,2023-07-03,5.13,9.88038,2.2847137,11.720581512451172,22.573839992980957,10.853258480529787
102900005116233,辣椒类,2023-07-03,9.31,17.931060000000002,1.442113,13.426072419881821,25.85861548069239,12.432543060810568
102900005116257,茄类,2023-07-03,3.43,5.734960000000001,11.105974,38.0934914970398,63.69231778305055,25.598826286010752
102900005116509,茄类,2023-07-03,3.98,6.654560000000001,3.463607,13.785156149864196,23.04878108257294,9.263624932708744
102900005116530,食用菌,2023-07-03,12.0,20.088,6.327423,75.9290771484375,127.10527514648439,51.17619799804688
102900005116547,食用菌,2023-07-03,9.36,15.668639999999998,11.458013,107.246997756958,179.53147424514768,72.28447648818968
102900005116639,花叶类,2023-07-03,7.22,12.86604,1.4206417,10.25703279018402,18.278032432107924,8.020999641923904
102900005116714,花菜类,2023-07-03,7.59,12.04533,15.012731,113.94662524223327,180.8332942594242,66.88666901719094
102900005116790,花叶类,2023-07-03,10.0,17.82,3.3941445,33.94144535064697,60.48365561485291,26.542210264205934
102900005116806,花叶类,2023-07-03,2.0,3.564,4.5399117,9.07982349395752,16.1802454662323,7.100421972274781
102900005116837,食用菌,2023-07-03,7.4,12.3876,1.7288104,12.793197178840638,21.41581207737923,8.62261489853859
102900005116899,水生根茎类,2023-07-03,10.38,20.76,7.167307,74.39664562225343,148.79329124450686,74.39664562225343
102900005116905,辣椒类,2023-07-03,5.0,9.63,1.7228794,8.614397048950195,16.591328716278078,7.976931667327882
102900005116912,食用菌,2023-07-03,8.48,14.19552,1.3756614,11.665608444213868,19.528228535614012,7.862620091400146
102900005116943,辣椒类,2023-07-03,9.13,17.584380000000003,1.3705785,12.513381955623627,24.10077364653111,11.58739169090748
102900005117056,辣椒类,2023-07-03,10.0,19.26,10.498586,104.9858570098877,202.2027606010437,97.21690359115603
102900005117209,辣椒类,2023-07-03,14.71,28.331460000000003,1.1983793,17.628159182071688,33.951834584670074,16.323675402598383
102900005117353,食用菌,2023-07-03,1.0,1.674,4.5104513,4.510451316833496,7.550495504379272,3.040044187545776
102900005118572,花叶类,2023-07-03,1.6,2.8512000000000004,4.7457786,7.5932456970214846,13.531163832092288,5.937918135070802
102900005118817,花叶类,2023-07-03,9.66,17.21412,3.5949132,34.726861939430236,61.88326797606469,27.15640603663445
102900005118824,水生根茎类,2023-07-03,11.67,23.34,3.5755198,41.72631606817245,83.4526321363449,41.72631606817245
102900005118831,花叶类,2023-07-03,4.4,7.840800000000001,11.341633,49.903184509277345,88.92747479553223,39.02429028625489
102900005119098,食用菌,2023-07-03,14.36,24.038639999999997,1.6834413,24.174216799736023,40.4676389227581,16.293422123022076
102900005119104,食用菌,2023-07-03,2.5,4.185,3.7351384,9.337846040725708,15.631554272174833,6.293708231449126
102900005119944,食用菌,2023-07-03,10.83,18.12942,2.2072828,23.904872524738312,40.01675660641193,16.111884081673622
102900005119968,辣椒类,2023-07-03,8.0,15.408000000000001,1.295404,10.363231658935547,19.959584175109864,9.596352516174319
102900005119975,花叶类,2023-07-03,2.6,4.6332,6.2655606,16.290457630157473,29.029595496940615,12.739137866783144
102900005122654,花叶类,2023-07-03,4.2,7.484400000000001,4.612393,19.372050189971926,34.52099343852997,15.148943248558048
102900005123880,辣椒类,2023-07-03,8.44,16.25544,1.5012038,12.670159864425658,24.40272789888382,11.732568034458161
102900005125808,辣椒类,2023-07-03,14.71,28.331460000000003,3.4928489,51.379806923866276,98.95750813536645,47.57770121150018
102900005125815,食用菌,2023-07-03,5.81,9.72594,2.1265287,12.355131978988647,20.682490932826994,8.327358953838349
102900005128748,花叶类,2023-07-03,14.71,26.213220000000003,1.2659554,18.622204642295838,33.18476867257119,14.562564030275349
102900011000175,花叶类,2023-07-03,5.43,9.67626,10.158679,55.1616270160675,98.29801934263229,43.13639232656478
102900011000328,辣椒类,2023-07-03,8.97,17.276220000000002,6.465209,57.99292479515076,111.69437315546037,53.70144836030961
102900011000335,茄类,2023-07-03,1.0,1.6720000000000002,5.016152,5.0161519050598145,8.38700598526001,3.3708540802001963
102900011000571,花叶类,2023-07-03,5.8,10.3356,3.2160137,18.65287928581238,33.23943088731765,14.586551601505278
102900011000632,花菜类,2023-07-03,9.51,15.092369999999999,1.488663,14.157184731960296,22.46745216962099,8.310267437660693
102900011000861,辣椒类,2023-07-03,12.0,23.112000000000002,1.3653657,16.38438892364502,31.55633306694031,15.17194414329529
102900011001219,辣椒类,2023-07-03,10.4,20.030400000000004,1.235522,12.8494291305542,24.748000505447393,11.898571374893192
102900011001561,水生根茎类,2023-07-03,1.33,2.66,5.593969,7.439978594779968,14.879957189559937,7.439978594779968
102900011001691,水生根茎类,2023-07-03,9.16,18.32,2.5155725,23.042644538879394,46.08528907775879,23.042644538879394
102900011001806,食用菌,2023-07-03,5.69,9.52506,3.33681,18.986449537277224,31.783316525402068,12.796866988124846
102900011001813,食用菌,2023-07-03,1.73,2.89602,5.9231296,10.247014136314393,17.153501664190294,6.906487527875901
102900011002414,花叶类,2023-07-03,13.71,24.431220000000003,1.2752253,17.48333861231804,31.15530940715075,13.67197079483271
102900011006689,花叶类,2023-07-03,3.61,6.43302,6.022599,21.74158318519592,38.743501236019135,17.001918050823214
102900011006948,花叶类,2023-07-03,9.19,16.37658,2.984567,27.428170058727265,48.87699904465199,21.448828985924724
102900011006955,花叶类,2023-07-03,10.0,17.82,1.7800093,17.800092697143555,31.719765186309814,13.91967248916626
102900011007044,食用菌,2023-07-03,3.18,5.32332,2.7088473,8.614134364128113,14.42006092555046,5.805926561422347
102900011007464,花叶类,2023-07-03,6.13,10.92366,1.4066697,8.622885481119155,15.365981927354335,6.74309644623518
102900011007471,花叶类,2023-07-03,11.18,19.92276,1.253459,14.013671360015868,24.972362363548278,10.95869100353241
102900011007495,花叶类,2023-07-03,10.06,17.926920000000003,1.2711682,12.78795241355896,22.78813120096207,10.00017878740311
102900011007969,水生根茎类,2023-07-03,5.29,10.58,2.0380852,10.78147082567215,21.5629416513443,10.78147082567215
102900011008133,花叶类,2023-07-03,14.71,26.213220000000003,1.3283057,19.539377160072327,34.81917009924889,15.279792939176563
102900011008164,花叶类,2023-07-03,2.56,4.56192,9.326919,23.87691162109375,42.54865650878906,18.67174488769531
102900011008485,花叶类,2023-07-03,8.09,14.41638,3.7499073,30.336749694347382,54.060087955327035,23.723338260979652
102900011008492,花叶类,2023-07-03,4.31,7.68042,4.6414647,20.004712901115415,35.64839838978767,15.643685488672258
102900011008515,花叶类,2023-07-03,5.09,9.07038,1.7387671,8.850324778556823,15.771278755388261,6.920953976831437
102900011008522,花叶类,2023-07-03,3.15,5.6133,6.5648365,20.679234981536865,36.85039673709869,16.171161755561826
102900011008577,食用菌,2023-07-03,4.17,6.98058,2.390536,9.96853541135788,16.68732827861309,6.71879286725521
102900011008676,花叶类,2023-07-03,11.17,19.90494,1.5084559,16.849452096223832,30.025723635470868,13.176271539247036
102900011009246,食用菌,2023-07-03,7.38,12.35412,1.3120215,9.682718625068665,16.208870978364946,6.52615235329628
102900011009277,水生根茎类,2023-07-03,2.71,5.42,6.6482315,18.01670738220215,36.0334147644043,18.01670738220215
102900011009444,茄类,2023-07-03,5.01,8.37672,3.8634422,19.355845334529874,32.36297339933395,13.00712806480408
102900011009772,辣椒类,2023-07-03,14.71,28.331460000000003,1.459231,21.465288289785388,41.342145246126655,19.87685695634127
102900011009970,花菜类,2023-07-03,7.13,11.31531,6.4593167,46.05492828845978,73.08917119378567,27.034242905325893
102900011010563,食用菌,2023-07-03,14.71,24.62454,1.3158092,19.355554065704347,32.401197505989074,13.045643440284728
102900011010891,水生根茎类,2023-07-03,9.11,18.22,3.1037557,28.2752145409584,56.5504290819168,28.2752145409584
102900011011058,食用菌,2023-07-03,14.71,24.62454,1.322408,19.452621104717256,32.56368772929668,13.111066624579427
102900011011546,食用菌,2023-07-03,1.0,1.674,4.1180816,4.118081569671631,6.89366854763031,2.775586977958679
102900011011669,食用菌,2023-07-03,6.37,10.66338,1.687227,10.747636058330537,17.991542761645317,7.2439067033147815
102900011012482,食用菌,2023-07-03,6.04,10.11096,2.3118408,13.963518266677857,23.374929578418733,9.411411311740876
102900011012871,食用菌,2023-07-03,14.71,24.62454,1.2611401,18.55137099027634,31.054995037722588,12.50362404744625
102900011012994,食用菌,2023-07-03,4.18,6.997319999999999,7.277657,30.420606393814086,50.924095103244774,20.50348870943069
102900011013274,食用菌,2023-07-03,3.29,5.50746,2.34308,7.708733344078064,12.90441961798668,5.195686273908615
102900011015384,花叶类,2023-07-03,14.71,26.213220000000003,1.3999887,20.59383306026459,36.6982105133915,16.10437745312691
102900011015391,花叶类,2023-07-03,2.0,3.564,3.6450353,7.290070533752441,12.990905691146851,5.700835157394409
102900011016701,辣椒类,2023-07-03,3.63,6.99138,14.262897,51.774314432144166,99.71732959630967,47.9430151641655
102900011016909,茄类,2023-07-03,9.66,16.15152,1.4679359,14.180260984897613,23.709396366748813,9.529135381851198
102900011018095,食用菌,2023-07-03,3.73,6.24402,5.6482134,21.067835931777953,35.26755734979629,14.19972141801834
102900011018132,水生根茎类,2023-07-03,14.71,29.42,1.7528584,25.784547069072726,51.56909413814545,25.784547069072726
102900011021644,花叶类,2023-07-03,6.13,10.92366,3.668895,22.49032638788223,40.077761623206136,17.587435235323905
102900011021675,食用菌,2023-07-03,12.01,20.10474,1.4914478,17.912288154363633,29.98517037040472,12.072882216041087
102900011021699,食用菌,2023-07-03,14.71,24.62454,1.322408,19.452621104717256,32.56368772929668,13.111066624579427
102900011021842,水生根茎类,2023-07-03,7.36,14.72,7.5132685,55.29765594482422,110.59531188964844,55.29765594482422
102900011022030,辣椒类,2023-07-03,2.4,4.6224,3.3396473,8.015153503417968,15.437185647583007,7.422032144165039
102900011022764,茄类,2023-07-03,7.0,11.704,4.9308133,34.51569318771362,57.71023900985718,23.194545822143557
102900011022849,花叶类,2023-07-03,0.6,1.0692,15.387504,9.23250217437744,16.452318874740598,7.219816700363158
102900011022924,花叶类,2023-07-03,1.4,2.4947999999999997,12.54516,17.56322441101074,31.297665900421137,13.734441489410397
102900011023075,食用菌,2023-07-03,3.0,5.022,2.7584696,8.275408744812012,13.853034238815308,5.577625494003296
102900011023464,花叶类,2023-07-03,2.7,4.811400000000001,5.831074,15.743900442123413,28.055630587863927,12.311730145740512
102900011023976,水生根茎类,2023-07-03,0.87,1.74,6.704037,5.832512354850769,11.665024709701537,5.832512354850769
102900011024010,水生根茎类,2023-07-03,14.71,29.42,2.7167034,39.96270723342896,79.92541446685792,39.96270723342896
102900011026502,花叶类,2023-07-03,12.66,22.56012,1.4484594,18.33749583721161,32.67741758191109,14.33992174469948
102900011026618,花叶类,2023-07-03,2.8,4.989599999999999,4.0373197,11.304495048522949,20.144610176467893,8.840115127944944
102900011026793,食用菌,2023-07-03,3.15,5.2730999999999995,3.0375628,9.56832296848297,16.017372649240492,6.449049680757521
102900011027462,花叶类,2023-07-03,5.51,9.81882,5.168879,28.480523467063904,50.75229281830788,22.271769351243975
102900011027479,辣椒类,2023-07-03,12.97,24.980220000000003,2.5795865,33.45723698139191,64.43863842616082,30.98140144476891
102900011027615,花叶类,2023-07-03,6.3,11.2266,2.338969,14.735504651069641,26.2586692882061,11.523164637136459
102900011028407,辣椒类,2023-07-03,3.0,5.7780000000000005,2.3317537,6.995261192321777,13.472873056411744,6.477611864089967
102900011029176,辣椒类,2023-07-03,0.89,1.7141400000000002,3.8524396,3.428671281337738,6.603620887856485,3.174949606518746
102900011029275,辣椒类,2023-07-03,13.01,25.057260000000003,1.5057824,19.590228579044343,37.73078024323941,18.140551664195065
102900011029299,辣椒类,2023-07-03,13.95,26.8677,1.370677,19.12094407081604,36.826938280391694,17.705994209575653
102900011029305,辣椒类,2023-07-03,14.71,28.331460000000003,1.2735853,18.734440050125123,36.08253153654099,17.348091486415868
102900011029688,花叶类,2023-07-03,3.4,6.0588,3.0802882,10.47297978401184,18.6628499751091,8.18987019109726
102900011030042,花叶类,2023-07-03,0.14,0.24948000000000004,17.096058,2.3934481048583987,4.265124522857667,1.871676417999268
102900011030059,花叶类,2023-07-03,3.49,6.219180000000001,25.108345,87.6281241607666,156.1533172544861,68.5251930937195
102900011030097,花叶类,2023-07-03,2.84,5.06088,20.923107,59.4216242980957,105.88933449920654,46.46771020111084
102900011030103,花叶类,2023-07-03,0.97,1.72854,11.118565,10.785007667541503,19.21888366355896,8.433875996017456
102900011030110,花叶类,2023-07-03,4.07,7.25274,11.266455,45.854470615386965,81.71266663661957,35.8581960212326
102900011030134,花叶类,2023-07-03,2.16,3.84912,6.620555,14.300398635864259,25.483310369110107,11.182911733245849
102900011030141,花叶类,2023-07-03,2.01,3.5818199999999996,7.956176,15.991913366317748,28.497589618778225,12.505676252460479
102900011030158,花叶类,2023-07-03,1.07,1.90674,8.001207,8.56129186630249,15.25622210575104,6.6949302394485475
102900011030400,花叶类,2023-07-03,14.71,26.213220000000003,3.6053426,53.034590036869055,94.50763944570066,41.473049408831606
102900011030417,花叶类,2023-07-03,14.71,26.213220000000003,1.576227,23.186298429965973,41.31798380219937,18.131685372233395
102900011030561,食用菌,2023-07-03,12.42,20.791079999999997,1.576227,19.576738715171814,32.77146060919761,13.194721894025799
102900011030608,食用菌,2023-07-03,5.1,8.5374,2.6363416,13.445342016220092,22.507502535152437,9.062160518932343
102900011030615,食用菌,2023-07-03,10.37,17.359379999999998,1.6620564,17.235525345802305,28.852269428873058,11.616744083070753
102900011030622,食用菌,2023-07-03,14.56,24.37344,1.9877434,28.941543579101562,48.448143951416014,19.50660037231445
102900011030639,食用菌,2023-07-03,14.71,24.62454,1.9142104,28.15803555369377,47.13655151688337,18.9785159631896
102900011030905,花叶类,2023-07-03,3.16,5.63112,2.3813915,7.525197219848633,13.409901445770265,5.884704225921631
102900011030912,食用菌,2023-07-03,2.59,4.33566,3.4186325,8.854258193969725,14.822028216705322,5.967770022735595
102900011030929,食用菌,2023-07-03,1.3,2.1762,4.3265004,5.624450540542603,9.415330204868317,3.7908796643257143
102900011031100,辣椒类,2023-07-03,2.11,4.06386,22.54208,47.563788642883296,91.60785692619324,44.04406828330994
102900011031216,花叶类,2023-07-03,5.12,9.12384,2.1516416,11.016405029296875,19.63123376220703,8.614828732910155
102900011031582,辣椒类,2023-07-03,0.92,1.7719200000000002,8.429161,7.754828186035157,14.935799086303712,7.180970900268556
102900011031599,食用菌,2023-07-03,1.96,3.28104,3.8203094,7.487806425094604,12.534587955608368,5.046781530513764
102900011031735,辣椒类,2023-07-03,3.79,7.29954,3.0462244,11.545190308094025,22.236036533389093,10.690846225295068
102900011031742,辣椒类,2023-07-03,2.06,3.9675600000000006,3.4128568,7.030485043525696,13.540714193830492,6.510229150304796
102900011031759,辣椒类,2023-07-03,3.48,6.70248,2.735299,9.518840904235839,18.333287581558228,8.814446677322389
102900011031841,食用菌,2023-07-03,0.1,0.1674,7.699809,0.7699809074401855,1.2889480390548707,0.518967131614685
102900011031858,食用菌,2023-07-03,0.1,0.1674,11.331553,1.133155345916748,1.8969020490646362,0.7637467031478881
102900011031926,食用菌,2023-07-03,2.6,4.3524,3.7351384,9.711359882354737,16.25681644306183,6.545456560707093
102900011031995,食用菌,2023-07-03,1.61,2.69514,10.235956,16.47988946914673,27.587334971351623,11.107445502204893
102900011032022,辣椒类,2023-07-03,2.1,4.044600000000001,11.231804,23.586788177490234,45.4281540298462,21.841365852355967
102900011032114,水生根茎类,2023-07-03,3.8,7.6,2.9556546,11.231487560272216,22.46297512054443,11.231487560272216
102900011032176,花叶类,2023-07-03,1.85,3.2967000000000004,3.362354,6.220354974269867,11.084672564148905,4.864317589879037
102900011032206,辣椒类,2023-07-03,0.1,0.19260000000000002,9.606719,0.9606719017028809,1.8502540826797487,0.8895821809768678
102900011032213,辣椒类,2023-07-03,3.23,6.220980000000001,3.395775,10.968353507518769,21.12504885548115,10.156695347962382
102900011032220,辣椒类,2023-07-03,3.92,7.54992,4.438042,17.397125282287597,33.50686329368592,16.109738011398317
102900011032237,辣椒类,2023-07-03,2.55,4.9113,2.9190497,7.443576836585998,14.336328987264633,6.892752150678635
102900011032244,辣椒类,2023-07-03,3.1,5.970600000000001,3.5032158,10.859968948364259,20.916300194549564,10.056331246185305
102900011032251,辣椒类,2023-07-03,4.29,8.262540000000001,10.918623,46.84089254379273,90.2155590393448,43.37466649555208
102900011032282,花叶类,2023-07-03,2.5,4.455,7.8228416,19.557104110717773,34.850759525299075,15.2936554145813
102900011032343,辣椒类,2023-07-03,12.13,23.36238,1.7401175,21.107625880241397,40.65328744534493,19.545661565103533
102900011032350,辣椒类,2023-07-03,9.23,17.776980000000002,1.439775,13.289123158454895,25.59485120318413,12.305728044729234
102900011032367,辣椒类,2023-07-03,11.51,22.16826,1.3770866,15.850267219543456,30.527614664840698,14.677347445297242
102900011032480,花叶类,2023-07-03,12.07,21.50874,1.2940812,15.61956021785736,27.834056308221815,12.214496090364456
102900011032589,花叶类,2023-07-03,4.1,7.3062,2.2213492,9.107531881332397,16.229621812534333,7.122089931201935
102900011032619,食用菌,2023-07-03,11.18,18.71532,5.3870115,60.226788883209224,100.81964459049225,40.592855707283015
102900011032626,食用菌,2023-07-03,7.35,12.303899999999999,1.3423331,9.866148126125335,16.51593196313381,6.649783837008475
102900011032633,食用菌,2023-07-03,7.14,11.952359999999999,1.8922635,13.51076161623001,22.617014945569036,9.106253329339026
102900011032640,食用菌,2023-07-03,8.88,14.865120000000001,1.465889,13.017094116210938,21.79061555053711,8.773521434326172
102900011032732,水生根茎类,2023-07-03,13.69,27.38,1.8888887,25.858886531591413,51.717773063182825,25.858886531591413
